timestamp,load_mw,voltage_kv,frequency_hz,solar_mw,wind_mw,hydro_mw,thermal_mw,reactive_power_mvar,power_factor,demand_forecast_mw,import_mw,export_mw,line_temp_c,transformer_load_pct,substation_pressure_kpa,frequency_setpoint_hz,frequency_error_mhz,var_comp_alert,humidity_pct,ambient_temp_c,wind_speed_ms,irradiance_wm2,barometric_kpa,rainfall_mm,pmu_angle_deg,pmu_magnitude,battery_soc_pct,ev_charging_kw,grid_loss_pct,cyber_signal_offset,fault_type,fault_flag
2024-01-01 00:00:00+00:00,455.2184639385003,235.947815360615,49.99873822094633,-10.323970195548476,99.30263393968255,122.9362883087242,399.4755427601332,147.62429361631527,0.9604751412767369,470.17812353671764,0.0,156.1720308744911,83.74194312378474,99.4126114348633,251.9604840262989,50.00362668365174,-1.261779053670864,0.6384888241900477,71.64292170761821,22.274037686824286,5.51826891276545,0.0,101.87535525257535,0.08229239157086432,5.237241803407957,1.0026393665724849,50.24499662706315,37.01377322777188,1.8082467590134037,0.010595381440484337,normal,0
2024-01-01 00:15:00+00:00,419.0241233364797,236.30856890203475,49.975023573364275,23.09844422090078,57.82403254136881,122.974762290884,387.3350877975257,147.9919857109994,0.9604016028578001,423.1630132326227,0.0,172.20820351419962,81.9217946336737,92.42802498156735,250.16272515880962,50.00005876539403,-24.976426635724636,0.5100926132488267,66.81042880766032,21.69999521770236,2.762831992529194,0.0,100.96216347922659,0.0,4.897277853278796,0.9868456926711549,59.8461681797666,28.811979416660964,1.8260920053523593,-0.3665445543305195,normal,0
2024-01-01 00:30:00+00:00,477.3111350392455,235.72212975751683,50.03320757637946,3.2684347038802293,73.30754806129153,116.37713085906046,389.9686986328891,181.43295332381578,0.9537134093352369,477.5401196439902,0.0,105.61067721787572,86.07743639223892,98.35201990465707,248.70214342189428,49.998648608877964,33.20757637946059,0.48842642040581474,72.04276767692193,19.190664994219517,3.5363384608769364,0.0,100.82524107708774,0.18676346120439136,4.891684977394428,1.0119652986797931,60.43291285063292,16.590645999248785,1.7649844174702007,0.22332019594263205,normal,0
2024-01-01 00:45:00+00:00,487.9961645942591,235.60933297025042,49.98842356556826,-7.322853814020757,82.19718585224003,120.80831193189776,439.69906454332215,159.1569432550319,0.9581686113489936,499.47584013614136,0.0,147.38554391918012,83.63608705852057,98.38359102603813,239.42690466770108,49.997019426820174,-11.576434431738392,0.7799757316191496,64.38146250572264,18.058408392849977,5.2469752350040135,0.0,100.70317722439378,0.0,5.062513376792863,1.0154322212248508,52.86766424348287,6.670563488286689,2.571985631217397,0.26664396558695375,normal,0
2024-01-01 01:00:00+00:00,406.6161305979992,236.41481218447873,50.01363011971638,9.159303022795985,100.70083719894656,130.99423926741167,449.0064582039942,142.08116399085011,0.9615837672018299,429.04353783389683,0.0,283.2447070951492,81.92825483596438,91.61849124717575,240.2657796886716,50.003731156062074,13.630119716381728,0.3236302389646083,72.82957004328586,20.962338849384693,4.474296221717815,0.0,100.33592761307142,0.6846199223506977,5.129194113662257,1.0042558700727713,58.22927085401,2.1632948775599985,2.070530520371649,-0.2374543194575105,normal,0
2024-01-01 01:15:00+00:00,431.8131169821222,236.1521505212904,50.0217792605477,-1.091451515613345,98.66239387253357,119.91201035372181,373.31397944926516,150.56465689742777,0.9598870686205144,440.9638245238031,0.0,158.983815177785,83.18192305477024,93.00023836921679,258.23759610248743,49.99889614924709,21.77926054770296,0.09452480378514327,76.3637347929821,16.94841658872791,3.7288164485862136,0.0,101.37444351543489,1.3901869141497143,4.967629723341775,0.9849092860144031,69.16028921137008,16.468806493944626,2.058713262254655,0.23496084441580378,normal,0
2024-01-01 01:30:00+00:00,480.78384061397213,235.64938590072933,49.98090143094886,-2.5288144631783127,125.9870457254413,116.53406526928778,373.2564857021004,148.60491568923746,0.9602790168621524,482.84590188205306,0.0,132.464941619679,83.80692827265975,97.23498734435486,247.07248698450306,50.004123676477,-19.09856905113827,0.6770433077897705,77.39402304465264,22.27419491373372,7.42578345883889,0.0,100.89395185698102,0.0,4.89285307825789,1.001597252453885,56.66874363423576,15.20733155284045,2.139920295686326,-0.2674575218874574,normal,0
2024-01-01 01:45:00+00:00,473.8442942673403,235.7033646096654,50.00152094235109,5.622728719144932,118.46337059360216,119.1311880531892,415.1743567866845,168.37298491505342,0.9563254030169893,478.1695997650295,0.0,184.54734988528048,84.16577011030725,97.14880683701513,254.82810213776105,50.00079770870283,1.520942351092458,0.32901600790391095,72.51134768587596,20.504636880913633,4.469544117445272,0.0,101.26260672424102,0.0,4.907762109131222,1.0034034256591606,63.64366028887488,33.84295023008204,1.4441871526656191,0.126413435901445,normal,0
2024-01-01 02:00:00+00:00,489.4959652748713,235.5290791123123,50.01106935802776,-12.9188226823169,109.07972928563994,120.46088553763417,461.10128259029017,171.79675802527143,0.9556406483949457,492.05640286885387,0.0,188.22710945637607,85.71553151288478,99.936217470979,241.98483363379768,50.0002857704006,11.069358027761211,0.32559283698175656,61.75014628973877,23.81874725059059,5.303742192503451,0.0,101.32293565126665,0.0,4.896998042900101,0.9972815768363199,64.17741943142488,30.785958387316605,1.8217974595233928,-0.05759395498885725,normal,0
2024-01-01 02:15:00+00:00,471.3340393465125,235.690586008551,50.0023109234482,3.526272039171724,99.86212424482196,119.24415809654725,445.8396123325024,173.29317751522024,0.955341364496956,471.51922349924575,0.0,197.1381273665308,83.50777734466337,100.36846930721958,244.76570852315868,50.00033968762465,2.3109234481992758,0.45471523609412967,69.30134677775557,18.757794873214937,5.261985400498816,0.0,100.6757089310207,1.4552006996332136,5.030817963019868,1.0134724462808111,63.122138722451645,34.320553100003806,2.136496058462769,0.26725077527629587,normal,0
